Gender,GivenName
male,Павел
female,Прасковья
male,Ростислав
male,Митрофан
male,Никанор
female,Алла
female,Ольга
male,Олесь
male,Артем
male,Адам
female,Лариса
female,Клеопатра
male,Олег
female,Эдита
male,Оливер
female,Сабина
female,Таисия
female,Злата
male,Руслан
female,Томила
male,Муслим
male,Ян
male,Степан
male,Антон
male,Феликс
male,Владислав
female,Лаура
male,Зиновий
male,Исаия
female,Флора
male,Егор
female,Самира
female,Фатима
female,Жанна
female,Валентина
female,Алиса
female,Алевтина
female,Глафира
female,Руфь
male,Петр
female,Динара
female,Эдита
female,Марфа
male,Яков
female,Доминика
female,Кира
male,Клим
female,Кристина
male,Александр
male,Афанасий
male,Демьян
female,Клавдия
male,Терентий
female,Полина
male,Эдуард
male,Назар
female,Ия
female,Степанида
male,Емельян
male,Игорь
female,Елена
female,Степанида
female,Устиния
female,Антонина
male,Семен
female,Руфь
female,Ираида
male,Пантелеймон
female,Люция
female,Валентина
female,Алла
male,Равиль
male,Леон
female,Анастасия
male,Кондрат
male,Вадим
male,Захар
male,Иван
male,Рафик
female,Алиса
male,Марк
female,Ксения
male,Тимур
female,Марта
male,Тарас
male,Джамал
male,Захар
male,Эммануил
female,Матрена
female,Фатима
male,Филимон
female,Евфросинья
male,Сидор
male,Модест
female,Лилит
female,Доминика
male,Гордей
female,Ия
female,Доминика
male,Гавриил
male,Наум
male,Захар
male,Сергей
male,Алексей
male,Борис
male,Раис
female,Кира
male,Петр
male,Рамир
female,Зинаида
male,Эмиль
female,Эвелина
male,Демьян
male,Рудольф
male,Ростислав
male,Спартак
male,Порфирий
female,Эдита
female,Олеся
female,Камилла
female,Самира
female,Серафима
male,Моисей
male,Семен
male,Дмитрий
female,Сандра
female,Алла
male,Семен
male,Севастьян
female,Аполлинария
male,Ринат
female,Рената
female,Виктория
male,Герасим
male,Мирон
female,Эмма
female,Алевтина
male,Спартак
female,Наина
male,Назар
female,Бронислава
male,Наум
female,Зара
female,Ядвига
female,Дарина
female,Надежда
female,Каролина
male,Власий
male,Ярослав
female,Лия
female,Каролина
male,Кондрат
female,Ида
male,Раис
male,Афанасий
male,Лукас
female,Сусанна
female,Доминика
male,Василий
female,Нина
female,Инна
female,Яна
male,Натан
male,Эрик
male,Лука
female,Мирра
male,Ролан
female,Ангелина
male,Ярослав
male,Виталий
female,Руфина
male,Ростислав
male,Самуил
male,Клим
female,Бронислава
female,Пелагея
female,Ника
female,Капитолина
male,Ксенофонт
male,Макар
female,Евфросинья
male,Муслим
male,Любомир
male,Корнелий
male,Эльдар
female,Клеопатра
female,Арина
female,Анисья
female,Глафира
male,Оливер
male,Мефодий
female,Яна
male,Тихон
male,Мурат
male,Вениамин
female,Ия
male,Нестор
female,Серафима
female,Ядвига
female,Бронислава
female,Лайма
female,Зоя
male,Леопольд
female,Гаяне
female,Нина
female,Фекла
male,Ильдар
male,Равиль
female,Матильда
male,Филипп
female,Нинель
female,Кристина
male,Матвей
male,Давид
female,Кора
female,Серафима
male,Архип
female,Василиса
male,Власий
male,Геннадий
male,Яков
male,Никифор
male,Емельян
male,Даниил
male,Савелий
male,Прокл
female,Илона
female,Клавдия
female,Сабина
male,Иван
female,Ядвига
male,Искандер
male,Даниил
female,Светлана
male,Борис
male,Тихон
female,Мирослава
female,Яна
male,Емельян
male,Ефрем
female,Фатима
female,Дарья
male,Владимир
male,Тихон
male,Федот
female,Зинаида
male,Власий
male,Александр
female,Ульяна
male,Натан
female,Екатерина
male,Максим
female,Ванесса
female,Патриция
male,Савелий
male,Лаврентий
female,Кора
male,Захар
male,Владлен
female,Милена
female,Камилла
female,Наина
male,Виктор
male,Мстислав
male,Федор
male,Исмаил
male,Эрик
male,Павел
male,Булат
male,Степан
female,Флора
male,Матвей
male,Ахмет
male,Дементий
male,Сергей
female,Эрика
female,Ия
male,Серафим
female,Роксана
male,Джамал
female,Устиния
female,Ася
female,Оксана
male,Федор
male,Самсон
male,Эмиль
male,Ефим
male,Богдан
female,Лариса
female,Элеонора
female,Доминика
female,Матрена
female,Лилия
female,Матильда
female,Акулина
male,Леонид
female,Зара
female,Белла
male,Исаия
female,Лаура
female,Анна
female,Сандра
female,Мария
male,Карл
female,Клавдия
male,Дмитрий
male,Трофим
male,Юлиан
male,Максимилиан
male,Тимур
female,Елена
male,Любомир
male,Исаак
male,Пантелеймон
male,Эммануил
female,Ида
male,Клим
male,Роберт
female,Анжела
male,Феликс
male,Севастьян
female,Бронислава
female,Дарья
male,Кирилл
female,Руфь
male,Ильдар
female,Есения
female,Ярослава
male,Ярополк
female,Зинаида
male,Савелий
female,Елизавета
female,Эльвира
male,Роберт
female,Галина
female,Руслана
female,Лаура
male,Святослав
female,Зинаида
